gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
LUZP1	LUZP1	False	False	False	21.6980434783322	0.25	True	True	0.07655828850456249	-3.383419283070452	0.6487322
LINC01355	LINC01355	False	False	False	0.760517937172376	0.25	True	False	0.00143045374623673	-3.883563877036604	0.2116902
HNRNPR	HNRNPR	False	False	False	72.2807477817487	0.25	True	False	0.3233497728588389	-2.5237133042696516	-0.74992555
ZNF436	ZNF436	False	False	False	0.467025516249987	0.25	True	False	0.0034063322726411824	-6.599782223624359	-2.1618264
ZNF436-AS1	ZNF436-AS1	False	False	False	1.30359375617358	0.25	True	False	0.0037184786650380722	-4.564751528246567	-0.38355288
TCEA3	TCEA3	False	False	False	0.922284166380765	0.25	True	False	0.015015804587429977	-4.295300570687929	-0.14809822
E2F2	E2F2	False	False	False	4.80231224194038	0.25	True	True	0.016054398111562455	-1.8199211864088523	2.0149658
ID3	ID3	False	False	False	6.20396918240759	0.25	True	True	0.020150703272016533	-2.9974954252047468	0.98596454
MDS2	MDS2	False	False	False	0.308655365221574	0.25	True	False	0.0035732398052539887	-4.142386888799945	-0.01447745
RPL11	RPL11	False	False	False	393.239974063341	0.25	True	False	1.4559372055372444	-2.1658371176803337	-0.24149998
ELOA-AS1	ELOA-AS1	False	False	False	1.47444293276108	0.25	True	False	0.004178025698438762	-4.468112455363363	-0.29910666
ELOA	ELOA	False	False	False	15.0353434108611	0.25	True	False	0.060305428778770064	-4.096120320252461	0.025951726
PITHD1	PITHD1	False	False	False	30.0158517821738	0.25	True	False	0.14197699709935022	-3.0703586743786584	-0.2559864
LYPLA2	LYPLA2	False	False	False	10.9967535707812	0.25	True	False	0.08551133358126217	-4.225975183259185	-0.08751952
GALE	GALE	False	False	False	3.17710852712691	0.25	True	False	0.024605974531167685	-4.748351592771948	-0.54398835
HMGCL	HMGCL	False	False	False	4.40061470505303	0.25	True	False	0.033724423674869865	-5.6030384699541935	-1.2908405
FUCA1	FUCA1	False	False	False	4.52421630518298	0.25	True	False	0.015670566720130515	-4.658770353658332	-0.46570948
CNR2	CNR2	False	False	False	1.99797743101835	0.25	True	False	0.010693208766794882	-3.0077686334833027	0.9769875
PNRC2	PNRC2	False	False	False	52.7264936595956	0.25	True	False	0.27894428790464615	-3.169063960801748	-1.0419194
SRSF10	SRSF10	False	False	False	89.3283619206277	0.25	True	False	0.3749504616765471	-1.704079379901667	0.2954202
IFNLR1	IFNLR1	False	False	False	0.677101859467388	0.25	True	False	0.005666047814293189	-4.9545130240401924	-0.7241387
STPG1	STPG1	False	False	False	1.36598219248584	0.25	True	False	0.007961264094603135	-4.815468315632397	-0.60263705
NIPAL3	NIPAL3	False	False	False	5.36842967144632	0.25	True	False	0.04038194387428512	-4.087308846798613	0.033651467
RCAN3AS	RCAN3AS	False	False	False	0.396525056468785	0.25	True	False	0.001141521482564629	-4.698795472795259	-0.5006847
RCAN3	RCAN3	False	False	False	12.7584669355421	0.25	True	True	0.0980136157368455	-1.9282428977297206	1.1131375
NCMAP-DT	NCMAP-DT	False	False	False	1.32804979166855	0.25	True	False	0.005591133708740013	-3.4440166411950384	0.5957803
SRRM1	SRRM1	False	False	False	135.704388500205	0.25	True	False	0.6284547571664459	-2.689919448526402	-1.3778703
CLIC4	CLIC4	False	False	False	9.34605980670508	0.25	True	True	0.05850172332835995	-3.28170835427318	0.7376104
RUNX3	RUNX3	False	False	False	39.7543304288309	0.25	True	True	0.148914292402076	-1.5890452863523121	1.5197543
AL031432.1	AL031432.1	False	False	False	0.313385012004613	0.25	True	False	-2.533591023942936e-05		0.0
SYF2	SYF2	False	False	False	82.4653217100136	0.25	True	False	0.4783965626823891	-2.394957034080941	-0.82596904
AL031432.4	AL031432.4	False	False	False	0.871182842705159	0.25	True	False	0.007805484136466517	-5.117469477182742	-0.8665351
RSRP1	RSRP1	False	False	False	69.5923516463061	0.25	True	False	0.334923847875506	-2.6542318538417677	-0.9163865
AL031432.3	AL031432.3	False	False	False	0.36445413602253	0.25	True	False	0.004960259018156971	-6.492849598032947	-2.0683854
RHD	RHD	False	False	False	3.89376420198238	0.25	True	True	0.016230941246135472	-0.7385680953388721	2.9598858
TMEM50A	TMEM50A	False	False	False	58.1068889840195	0.25	True	False	0.41737116384983963	-1.9226114638373046	-0.23621814
RHCE	RHCE	False	False	False	6.56887446558131	0.25	True	True	0.02888609299400247	-0.7634209059962122	2.9381688
MACO1	MACO1	False	False	False	17.6406179429778	0.25	True	True	0.06744436627431769	-3.4911291673257367	0.5546119
LDLRAP1	LDLRAP1	False	False	False	3.83311328161112	0.25	True	True	0.03246568812872907	-3.3052088670385604	0.71707493
MAN1C1	MAN1C1	False	False	False	0.875363216119708	0.25	True	False	0.007384077350808143	-5.341681394758384	-1.0624585
AL031280.1	AL031280.1	False	False	False	0.792387328019159	0.25	True	False	0.004983905330994881	-4.354077550236757	-0.19945937
SELENON	SELENON	False	False	False	6.4082179652409	0.25	True	True	0.03931811594826822	-3.014555266764775	0.9710571
AL020996.1	AL020996.1	False	False	False	0.428063526690339	0.25	True	False	0.005229437308990134	-6.172111323951165	-1.7881142
MTFR1L	MTFR1L	False	False	False	6.5305206875394	0.25	True	False	0.04954852221384729	-4.344893144111116	-0.19143376
AUNIP	AUNIP	False	False	False	1.5894436598645	0.25	True	False	0.005234980044556747	-3.0533143134201044	0.93718827
PAQR7	PAQR7	False	False	False	2.1011021410517	0.25	True	False	0.01282608816593455	-4.76666032452864	-0.5599871
STMN1	STMN1	False	False	False	57.0347261911138	0.25	True	True	0.16013737690705473	-0.6844707677323063	2.6041229
PAFAH2	PAFAH2	False	False	False	3.28286200558343	0.25	True	False	0.02603997721278917	-4.266568459596652	-0.1229912
PDIK1L	PDIK1L	False	False	False	5.23623177198576	0.25	True	False	0.01216321148318522	-3.4578427908397997	0.58369863
FAM110D	FAM110D	False	False	False	0.782827282680252	0.25	True	False	0.0010197634927692305	-3.711848465698926	0.3617405
ZNF593	ZNF593	False	False	False	19.2025701449695	0.25	True	True	0.14135774905840118	-2.138162492509338	0.861494
CNKSR1	CNKSR1	False	False	False	0.326504534908114	0.25	True	False	0.007379406968925279	-6.353158156489113	-1.9463186
CEP85	CEP85	False	False	False	3.39100968980294	0.25	True	False	0.00916832738505424	-3.479145170640373	0.5650839
SH3BGRL3	SH3BGRL3	False	False	False	213.9733059358	0.25	True	True	1.2298916961675048	-1.13185343519361	0.59209186
UBXN11	UBXN11	False	False	False	10.627148524393	0.25	True	True	0.2044362902841923	-1.6389237843271935	0.784027
CD52	CD52	False	False	False	104.326135373068	0.25	True	True	0.6934593201449174	0.048966642595521	1.4743973
ZNF683	ZNF683	False	False	False	1.34791201052194	0.25	True	True	0.015920477239864807	-2.1286389882626704	1.7451985
DHDDS	DHDDS	False	False	False	6.98325083052339	0.25	True	False	0.037794040180320815	-4.935860209386211	-0.70783925
HMGN2	HMGN2	False	False	False	148.610210085629	0.25	True	False	0.653750454323417	-2.2815953993559766	-0.92464685
RPS6KA1	RPS6KA1	False	False	False	15.1038407352362	0.25	True	False	0.10967218827258421	-3.8873617519061288	-1.2353778
ARID1A	ARID1A	False	False	False	40.0847679012459	0.25	True	False	0.2161113705702467	-3.060111071966639	-0.9119038
PIGV	PIGV	False	False	False	2.17624926600351	0.25	True	False	0.014326932502694095	-5.049368986269228	-0.8070268
ZDHHC18	ZDHHC18	False	False	False	7.58050074578937	0.25	True	False	0.03839179774652202	-4.608602692156782	-0.42187142
GPN2	GPN2	False	False	False	5.03269287610973	0.25	True	False	0.026709434484626707	-4.853659646450754	-0.6360099
GPATCH3	GPATCH3	False	False	False	4.79937640609412	0.25	True	False	0.023892217565666753	-5.4872941930289825	-1.1896995
NUDC	NUDC	False	False	False	42.5917389256651	0.25	True	False	0.23443014938587065	-2.5836607349158767	-0.3433462
TRNP1	TRNP1	False	False	False	0.385256722500848	0.25	True	False	0.0068364650435331015	-4.231585149530275	-0.09242168
SLC9A1	SLC9A1	False	False	False	3.10457423002132	0.25	True	False	0.036862304457719465	-3.7636664878320683	0.31646028
WDTC1	WDTC1	False	False	False	7.35015532090164	0.25	True	False	0.048101967168086915	-5.088029037232372	-0.84080917
TMEM222	TMEM222	False	False	False	8.08024456614922	0.25	True	False	0.03226294732014109	-4.209983354809185	-0.07354536
SYTL1	SYTL1	False	False	False	16.7024409713717	0.25	True	False	0.11070442040515717	-2.6077714808900248	0.2985451
MAP3K6	MAP3K6	False	False	False	1.46085873988482	0.25	True	False	0.006638661160509066	-5.4718369074978686	-1.1761925
GPR3	GPR3	False	False	False	0.368994275700605	0.25	True	False	-7.862360917789e-05		0.0
WASF2	WASF2	False	False	False	62.1135741484843	0.25	True	False	0.2832332935264557	-2.9589362923241356	-0.79116994
AHDC1	AHDC1	False	False	False	4.25423194601447	0.25	True	False	0.015643505407634074	-4.739579016196015	-0.5363226
FGR	FGR	False	False	False	26.3147267533995	0.25	True	True	0.346077133840469	-1.0564727491409571	1.1213655
IFI6	IFI6	False	False	False	34.0224931262293	0.25	True	True	0.732711881088155	0.08065892131987784	1.5097715
FAM76A	FAM76A	False	False	False	10.6595613378212	0.25	True	False	0.05395356239568845	-5.169648602289682	-0.9121309
STX12	STX12	False	False	False	15.8492559749816	0.25	True	False	0.1137883099084079	-3.0806699554338373	-0.26834714
AL020997.2	AL020997.2	False	False	False	0.348133839756942	0.25	True	False	0.0030353344671655174	-6.2408379998208785	-1.8481697
PPP1R8	PPP1R8	False	False	False	8.63983656575023	0.25	True	False	0.04695016328115534	-4.474429514674227	-0.3046267
THEMIS2	THEMIS2	False	False	False	32.0518139595352	0.25	True	True	0.27742813583924364	-1.2914762365953827	1.198643
RPA2	RPA2	False	False	False	18.1410524535919	0.25	True	False	0.1167919147780937	-3.4993807767986103	-0.7702813
SMPDL3B	SMPDL3B	False	False	False	0.498751449950705	0.25	True	False	0.0009382167495349611	-4.121023155054737	0.004190849
XKR8	XKR8	False	False	False	3.01670060456765	0.25	True	False	0.01882701428988895	-4.631622267105652	-0.44198665
EYA3	EYA3	False	False	False	4.2717347723347	0.25	True	False	0.03527058997065623	-5.154052384242664	-0.8985024
PTAFR	PTAFR	False	False	False	9.79530891499362	0.25	True	True	0.04865959164329276	-2.802550366666676	1.1563137
DNAJC8	DNAJC8	False	False	False	59.663993639406	0.25	True	False	0.3394564165208088	-2.839312214732872	-1.1524345
ATP5IF1	ATP5IF1	False	False	False	82.0041874996572	0.25	True	False	0.4817228015313061	-2.110146576502775	-0.47036663
AL353622.1	AL353622.1	False	False	False	1.94267929095423	0.25	True	False	0.009229173737100253	-5.0942319639785865	-0.8462295
SESN2	SESN2	False	False	False	5.06203622929939	0.25	True	True	0.056539580678398545	-3.283899033554606	0.73569614
MED18	MED18	False	False	False	1.55760984600031	0.25	True	False	0.008420106180046467	-5.076966254268663	-0.8311421
PHACTR4	PHACTR4	False	False	False	26.0131299994758	0.25	True	False	0.141123915487399	-2.7781098603060697	0.094350085
RCC1	RCC1	False	False	False	5.86081891853006	0.25	True	True	0.019442220378696383	-3.086112989349898	0.90852773
SNHG3	SNHG3	False	False	False	47.4035372685278	0.25	True	True	0.14914413691191186	-2.3445223671276296	0.61411786
TRNAU1AP	TRNAU1AP	False	False	False	11.5266400514917	0.25	True	False	0.05856425329270879	-4.272319115844111	-0.1280163
SNHG12	SNHG12	False	False	False	10.2033178537525	0.25	True	False	0.0725620573052857	-4.053280596707723	0.06338642
TAF12	TAF12	False	False	False	13.6181490682819	0.25	True	False	0.13515195449463197	-2.9347929947571436	-0.09347554
AL360012.1	AL360012.1	False	False	False	8.60139470100742	0.25	True	True	0.05131310415973175	-3.1381388602269067	0.8630659
GMEB1	GMEB1	False	False	False	12.934440964386	0.25	True	False	0.06740942384588075	-4.857101486163948	-0.63901746
YTHDF2	YTHDF2	False	False	False	33.7715177034294	0.25	True	False	0.14695980909713005	-3.3190589724623485	-0.5541186
EPB41	EPB41	False	False	False	41.6253909733494	0.25	True	False	0.2010200104546636	-1.9200559905548176	0.44854638
SRSF4	SRSF4	False	False	False	61.5073784410491	0.25	True	False	0.27837141122251674	-2.537698561364666	-0.28849864
MECR	MECR	False	False	False	4.32821737026937	0.25	True	False	0.016021792605080357	-3.7789523238604104	0.30310306
MATN1	MATN1	False	False	False	0.385593660614724	0.25	True	False	0.0007045980932488831	-4.813285859490503	-0.60072994
MATN1-AS1	MATN1-AS1	False	False	False	1.79930168510945	0.25	True	False	0.0026916970342152876	-4.002631323213994	0.10764534
LAPTM5	LAPTM5	False	False	False	135.97672019778	0.25	True	False	0.818917175095692	-0.8827492680317233	0.2752466
SDC3	SDC3	False	False	False	0.609332990318164	0.25	True	False	0.0069120647685522	-4.423043980899494	-0.2597244
PUM1	PUM1	False	False	False	37.9911890110317	0.25	True	False	0.20239369762550394	-2.8164722119723424	-0.62116474
SNRNP40	SNRNP40	False	False	False	18.8858562839666	0.25	True	True	0.07550088701923756	-3.0542016979417825	0.9364128
ZCCHC17	ZCCHC17	False	False	False	15.4602885858205	0.25	True	False	0.09865541517673442	-4.061515564173181	-1.4441466
AL451070.1	AL451070.1	False	False	False	0.568725126242352	0.25	True	False	0.0004044481508799972	-3.3015785613244075	0.7202472
SERINC2	SERINC2	False	False	False	1.66680489906636	0.25	True	True	0.02571099439337092	-3.345880614956727	0.68153465
LINC01226	LINC01226	False	False	False	0.880810204859116	0.25	True	False	0.005990181683418218	-3.625119863517371	0.43752667
PEF1	PEF1	False	False	False	14.0568375521162	0.25	True	False	0.07037661140638671	-4.113574139807333	0.010700032
AL136115.2	AL136115.2	False	False	False	1.042754843271	0.25	True	False	0.006759410271152156	-4.6651675824495005	-0.4712996
PTP4A2	PTP4A2	False	False	False	120.283857709221	0.25	True	False	0.6405830527483433	-2.3903607132529756	-1.045372
KHDRBS1	KHDRBS1	False	False	False	69.14694197923	0.25	True	False	0.3233633121486865	-2.7062234155063747	-0.9826955
AL445248.1	AL445248.1	False	False	False	1.08594022155782	0.25	True	False	0.0013028678993200755	-4.3144996284932375	-0.16487496
TMEM39B	TMEM39B	False	False	False	3.91575883768225	0.25	True	False	0.025700837273827725	-4.1567199466705125	-0.027002124
KPNA6	KPNA6	False	False	False	20.4487028639697	0.25	True	True	0.08137055188907408	-3.2986627658050818	0.72279507
TXLNA	TXLNA	False	False	False	9.67821534646073	0.25	True	False	0.046102508953382366	-4.50380416592395	-0.33029518
CCDC28B	CCDC28B	False	False	False	7.94786666116142	0.25	True	True	0.03219904001491058	-2.7931737210072347	1.1645073
AL049795.1	AL049795.1	False	False	False	0.318471834362424	0.25	True	False	0.0008982627883789572	-5.364434166304754	-1.0823406
IQCC	IQCC	False	False	False	0.633343274022144	0.25	True	False	0.003237456526939891	-4.99320262556249	-0.75794685
TMEM234	TMEM234	False	False	False	2.39098193490637	0.25	True	False	0.014176067168330751	-6.041966783249766	-1.6743898
EIF3I	EIF3I	False	False	False	53.059470333289	0.25	True	False	0.25411932387791103	-2.535538311459573	-0.28592077
LCK	LCK	False	False	False	12.7397244098146	0.25	True	True	0.13621775962088484	-1.2758838423246937	1.89516
HDAC1	HDAC1	False	False	False	24.0906463763715	0.25	True	False	0.12766040010178795	-3.401262467400469	-0.65266097
MARCKSL1	MARCKSL1	False	False	False	34.6186247489383	0.25	True	False	0.20521846155999934	-1.9869919204710385	0.36867043
FAM229A	FAM229A	False	False	False	2.47956323547153	0.25	True	False	0.011250957235035997	-5.107013127942752	-0.85739803
BSDC1	BSDC1	False	False	False	24.7413337840563	0.25	True	True	0.1026831387360579	-2.4270529005065007	0.51518345
ZBTB8A	ZBTB8A	False	False	False	4.33723128044679	0.25	True	False	0.01055960440242559	-2.300597971913157	1.5949353
ZBTB8OS	ZBTB8OS	False	False	False	20.3817369147397	0.25	True	False	0.17743513347467957	-3.500973112786723	-0.77219015
RBBP4	RBBP4	False	False	False	44.1518207311208	0.25	True	False	0.23276296643930008	-2.4015254852654384	-0.12600063
SYNC	SYNC	False	False	False	8.51828475912362	0.25	True	False	0.05541190527988194	-4.22080608902639	-0.083002605
KIAA1522	KIAA1522	False	False	False	1.1370687619023	0.25	True	False	0.010625776372337763	-4.618792841278712	-0.43077588
YARS	YARS	False	False	False	16.8665630617004	0.25	True	True	0.08654474160600777	-3.347141805890768	0.6804326
S100PBP	S100PBP	False	False	False	9.6767971582236	0.25	True	False	0.057685881836189286	-3.903836258057501	0.19397555
TMEM54	TMEM54	False	False	False	0.309347924246424	0.25	True	False	0.005098839327084951	-4.152904407724145	-0.023667987
RNF19B	RNF19B	False	False	False	8.2989291230535	0.25	True	False	0.03848867997753929	-3.9307885393826503	0.1704238
AK2	AK2	False	False	False	23.5063493010437	0.25	True	True	0.13904332513458498	-2.265178385638731	0.70923233
AZIN2	AZIN2	False	False	False	0.304352446644987	0.25	True	False	0.003139223329452263	-5.68085472553407	-1.3588388
TRIM62	TRIM62	False	False	False	1.15773168199837	0.25	True	False	0.005578408235586328	-5.816462812486067	-1.4773374
ZNF362	ZNF362	False	False	False	4.81168475966624	0.25	True	False	0.023417569168962832	-4.898125597110918	-0.6748656
PHC2	PHC2	False	False	False	15.1296673229474	0.25	True	True	0.14534200363222086	-1.9994352296307087	1.0277948
ZSCAN20	ZSCAN20	False	False	False	0.252019638454479	0.25	True	False	0.0019481114723758459	-6.313931593411836	-1.9120412
SMIM12	SMIM12	False	False	False	13.9947544659486	0.25	True	False	0.08415806195375271	-4.328904948298365	-0.17746277
DLGAP3	DLGAP3	False	False	False	1.1705994845074	0.25	True	False	0.010526851072824561	-3.7457392951750212	0.33212563
TMEM35B	TMEM35B	False	False	False	8.6615876026522	0.25	True	False	0.09252712786224329	-4.133978413118327	-0.0071298606
ZMYM6	ZMYM6	False	False	False	10.9196439958705	0.25	True	False	0.06629876062070814	-3.808084331907645	0.2776466
ZMYM1	ZMYM1	False	False	False	3.52489403292334	0.25	True	False	0.025352622339291853	-4.7786008673029405	-0.57042116
SFPQ	SFPQ	False	False	False	136.959173590079	0.25	True	False	0.570874126842177	-1.4735315924739274	0.0076910392
ZMYM4	ZMYM4	False	False	False	14.0685941418728	0.25	True	True	0.07788756090627358	-2.824508220623683	1.1371262
KIAA0319L	KIAA0319L	False	False	False	8.95125646723857	0.25	True	False	0.08551570782228862	-3.6237681232001013	0.43870786
NCDN	NCDN	False	False	False	1.4818115063219	0.25	True	False	0.01678708703570424	-5.121342557893357	-0.86991954
AC004865.2	AC004865.2	False	False	False	4.98902712834937	0.25	True	False	0.04072290234645121	-4.375399151664485	-0.21809086
