id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS07D0E29D8	HRAS_CAV1	simple:P01112	simple:Q03135	HRAS	CAV1	False	False	False	user_curated	False	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0126A9645	ESR1_CAV1	simple:P03372	simple:Q03135	ESR1	CAV1	False	False	False	user_curated	False	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0398E864A	EPHA2_CAV1	simple:P29317	simple:Q03135	EPHA2	CAV1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D4BE9D37	PTGS2_CAV1	simple:P35354	simple:Q03135	PTGS2	CAV1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03666DA7A	GNAI2_CCR5	simple:P04899	simple:P51681	GNAI2	CCR5	False	False	False	user_curated	False	0.0	0.2	0.0	0.0	0.219	0.0	0.198	0.0	0.628	0.0	0.0	0.647	0.0	0.626	0.0	0.726	0.0	0.0	0.745	0.0	0.724	0.0	0.578	0.0	0.0	0.597	0.0	0.576	0.0	0.775	0.0	0.0	0.794	0.0	0.773	0.0	0.367	0.0	0.0	0.386	0.0	0.365	0.0	0.271	0.0	0.0	0.289	0.0	0.268
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.053	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.04	0.0	0.019	0.0	0.007	0.0	0.0	0.025	0.0	0.004	0.0	1.305	0.0	0.0	1.324	0.0	1.303	0.0	0.904	0.0	0.0	0.923	0.0	0.902
CPI-SS0ABB32BF0	CD4_CCR5	simple:P01730	simple:P51681	CD4	CCR5	False	False	False	user_curated	False	0.0	0.009	0.0	0.0	0.027	0.0	0.006	0.0	0.144	0.0	0.0	0.163	0.0	0.142	0.0	0.015	0.0	0.0	0.033	0.0	0.012	0.0	0.01	0.0	0.0	0.029	0.0	0.008	0.0	0.187	0.0	0.0	0.206	0.0	0.185	0.0	0.01	0.0	0.0	0.028	0.0	0.007	0.0	0.049	0.0	0.0	0.068	0.0	0.047
CPI-SS0B9E7D0EC	CCL2_CCR5	simple:P13500	simple:P51681	CCL2	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.027	0.0	0.006	0.0	0.03	0.0	0.0	0.049	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.062	0.0	0.041	0.0	0.009	0.0	0.0	0.028	0.0	0.007	0.0	0.007	0.0	0.0	0.025	0.0	0.004
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	CCL3	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.058	0.0	0.037	0.0	0.006	0.0	0.0	0.025	0.0	0.004	0.0	0.013	0.0	0.0	0.032	0.0	0.011	0.0	0.175	0.0	0.0	0.194	0.0	0.173	0.0	0.02	0.0	0.0	0.039	0.0	0.018
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.32	0.0	0.299	0.0	0.08	0.0	0.0	0.098	0.0	0.077
CPI-SS036B7E46C	CCL3L1_CCR5	simple:P16619	simple:P51681	CCL3L1	CCR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.049	0.0	0.028	0.0	0.046	0.0	0.0	0.065	0.0	0.044	0.0	0.014	0.0	0.0	0.033	0.0	0.012	0.0	0.016	0.0	0.0	0.035	0.0	0.014	0.0	0.097	0.0	0.0	0.116	0.0	0.095	0.0	0.117	0.0	0.0	0.135	0.0	0.114
CPI-SS05CA2B2B4	S100A4_CCR5	simple:P26447	simple:P51681	S100A4	CCR5	False	False	False	user_curated	False	0.0	0.18	0.0	0.0	0.199	0.0	0.178	0.0	1.032	0.0	0.0	1.051	0.0	1.03	0.0	1.415	0.0	0.0	1.434	0.0	1.413	0.0	0.243	0.0	0.0	0.261	0.0	0.24	0.0	1.729	0.0	0.0	1.747	0.0	1.726	0.0	1.128	0.0	0.0	1.146	0.0	1.125	0.0	0.84	0.0	0.0	0.859	0.0	0.838
CPI-SS0C39D566E	GNAI2_IGF1R	simple:P04899	simple:P08069	GNAI2	IGF1R	False	False	False	user_curated	False	0.0	0.224	0.242	0.259	0.217	0.223	0.203	0.0	0.652	0.67	0.687	0.646	0.652	0.631	0.0	0.75	0.768	0.785	0.744	0.75	0.729	0.0	0.602	0.62	0.637	0.595	0.602	0.581	0.0	0.799	0.817	0.833	0.792	0.798	0.778	0.0	0.391	0.409	0.426	0.385	0.391	0.37	0.0	0.295	0.312	0.329	0.288	0.294	0.273
CPI-SS00FD788E8	GNAI2_F2R	simple:P04899	simple:P25116	GNAI2	F2R	False	False	False	user_curated	False	0.197	0.226	0.23	0.236	0.209	0.401	0.291	0.625	0.654	0.658	0.664	0.637	0.829	0.72	0.723	0.752	0.756	0.762	0.735	0.927	0.818	0.575	0.604	0.608	0.614	0.587	0.779	0.67	0.772	0.801	0.804	0.811	0.784	0.975	0.866	0.364	0.393	0.397	0.403	0.376	0.568	0.459	0.267	0.296	0.3	0.307	0.279	0.471	0.362
CPI-SS0AE8C3A27	MMP2_F2R	simple:P08253	simple:P25116	MMP2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.059	0.063	0.069	0.042	0.234	0.125	0.072	0.101	0.105	0.111	0.084	0.276	0.166	0.005	0.034	0.038	0.044	0.017	0.209	0.1	0.003	0.032	0.036	0.043	0.015	0.207	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01B37D7D8	ITGA2B_F2R	simple:P08514	simple:P25116	ITGA2B	F2R	False	False	False	user_curated	False	0.007	0.036	0.04	0.046	0.019	0.211	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.035	0.038	0.045	0.018	0.209	0.1	0.004	0.033	0.037	0.044	0.016	0.208	0.099	0.005	0.034	0.038	0.045	0.017	0.209	0.1	0.003	0.032	0.036	0.042	0.015	0.207	0.098
CPI-SS0A94DAC37	PRSS2_F2R	simple:P07478	simple:P25116	PRSS2	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.036	0.04	0.046	0.019	0.211	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.131	0.135	0.141	0.114	0.306	0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.032	0.036	0.042	0.015	0.207	0.098
CPI-SS072BEC00E	CTSG_F2R	simple:P08311	simple:P25116	CTSG	F2R	False	False	False	user_curated	False	0.004	0.033	0.037	0.043	0.016	0.208	0.099	0.057	0.086	0.09	0.096	0.069	0.261	0.152	0.232	0.261	0.264	0.271	0.244	0.435	0.326	0.141	0.17	0.174	0.18	0.153	0.345	0.236	0.006	0.035	0.039	0.046	0.018	0.21	0.101	0.004	0.033	0.037	0.043	0.016	0.208	0.099	0.004	0.033	0.037	0.043	0.016	0.208	0.099
CPI-SS07EA09568	GZMA_F2R	simple:P12544	simple:P25116	GZMA	F2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.045	0.049	0.056	0.028	0.22	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.034	0.038	0.045	0.018	0.209	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.562	0.591	0.595	0.602	0.574	0.766	0.657	0.159	0.188	0.192	0.199	0.171	0.363	0.254
CPI-SS0A3CA0C16	GNAI2_C5AR1	simple:P04899	simple:P21730	GNAI2	C5AR1	False	False	False	user_curated	False	0.196	0.2	0.226	0.194	0.31	0.203	0.2	0.624	0.628	0.654	0.623	0.738	0.631	0.629	0.722	0.726	0.752	0.721	0.836	0.729	0.727	0.574	0.578	0.604	0.573	0.688	0.581	0.578	0.771	0.775	0.801	0.769	0.885	0.777	0.775	0.363	0.367	0.393	0.362	0.477	0.37	0.368	0.267	0.271	0.296	0.265	0.38	0.273	0.271
CPI-SS027E3D40A	FN1_C5AR1	simple:P02751	simple:P21730	FN1	C5AR1	False	False	False	user_curated	False	0.009	0.013	0.039	0.008	0.123	0.016	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.008	0.034	0.002	0.118	0.011	0.008	0.02	0.024	0.049	0.018	0.133	0.026	0.024	0.004	0.008	0.033	0.002	0.117	0.01	0.008	0.002	0.006	0.032	0.001	0.116	0.009	0.006
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.013	0.038	0.007	0.122	0.015	0.013	0.005	0.009	0.035	0.003	0.118	0.011	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.006	0.032	0.0	0.116	0.008	0.006
CPI-SS0BAC17AD7	GNAI2_S1PR1	simple:P04899	simple:P21453	GNAI2	S1PR1	False	False	False	user_curated	False	0.319	0.201	0.0	0.21	0.264	0.281	0.448	0.747	0.629	0.0	0.638	0.693	0.709	0.877	0.845	0.727	0.0	0.736	0.791	0.807	0.974	0.697	0.579	0.0	0.588	0.642	0.659	0.826	0.893	0.776	0.0	0.785	0.839	0.856	1.023	0.486	0.368	0.0	0.377	0.432	0.448	0.616	0.389	0.271	0.0	0.28	0.335	0.352	0.519
CPI-SS0023122D0	PDGFB_S1PR1	simple:P01127	simple:P21453	PDGFB	S1PR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.021	0.0	0.03	0.085	0.101	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.007	0.0	0.016	0.071	0.088	0.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.009	0.0	0.018	0.073	0.089	0.257
CPI-SS085021184	GNAI2_CXCR1	simple:P04899	simple:P25024	GNAI2	CXCR1	False	False	False	user_curated	False	0.0	0.198	0.0	0.0	0.0	0.199	0.0	0.0	0.626	0.0	0.0	0.0	0.627	0.0	0.0	0.724	0.0	0.0	0.0	0.725	0.0	0.0	0.576	0.0	0.0	0.0	0.577	0.0	0.0	0.772	0.0	0.0	0.0	0.773	0.0	0.0	0.365	0.0	0.0	0.0	0.366	0.0	0.0	0.268	0.0	0.0	0.0	0.269	0.0
CPI-SS07AB1C381	PPBP_CXCR1	simple:P02775	simple:P25024	PPBP	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.009	0.0	0.0	0.016	0.0	0.0	0.0	0.017	0.0	0.0	0.004	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0698C4DC4	CXCL8_CXCR1	simple:P10145	simple:P25024	CXCL8	CXCR1	False	False	False	user_curated	False	0.0	0.013	0.0	0.0	0.0	0.014	0.0	0.0	0.143	0.0	0.0	0.0	0.144	0.0	0.0	0.274	0.0	0.0	0.0	0.275	0.0	0.0	0.056	0.0	0.0	0.0	0.056	0.0	0.0	0.761	0.0	0.0	0.0	0.762	0.0	0.0	0.061	0.0	0.0	0.0	0.062	0.0	0.0	0.011	0.0	0.0	0.0	0.011	0.0
CPI-SS0C62E5DD8	CXCL1_CXCR1	simple:P09341	simple:P25024	CXCL1	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.043	0.0	0.0	0.005	0.0	0.0	0.0	0.006	0.0	0.0	0.019	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.005	0.0
CPI-SS040630206	CXCL2_CXCR1	simple:P19875	simple:P25024	CXCL2	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.07	0.0	0.0	0.112	0.0	0.0	0.0	0.113	0.0	0.0	0.078	0.0	0.0	0.0	0.079	0.0	0.0	0.158	0.0	0.0	0.0	0.159	0.0	0.0	0.005	0.0	0.0	0.0	0.006	0.0	0.0	0.005	0.0	0.0	0.0	0.006	0.0
CPI-SS0D04AE221	CXCL3_CXCR1	simple:P19876	simple:P25024	CXCL3	CXCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.031	0.0	0.0	0.047	0.0	0.0	0.0	0.048	0.0	0.0	0.042	0.0	0.0	0.0	0.043	0.0	0.0	0.005	0.0	0.0	0.0	0.006	0.0	0.0	0.005	0.0	0.0	0.0	0.006	0.0
CPI-SS0DE107E3C	GNAI2_CXCR2	simple:P04899	simple:P25025	GNAI2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.203	0.195	0.0	0.0	0.0	0.0	0.0	0.631	0.623	0.0	0.0	0.0	0.0	0.0	0.729	0.721	0.0	0.0	0.0	0.0	0.0	0.581	0.573	0.0	0.0	0.0	0.0	0.0	0.777	0.769	0.0	0.0	0.0	0.0	0.0	0.37	0.362	0.0	0.0	0.0	0.0	0.0	0.273	0.265
CPI-SS0C491A3C1	PPBP_CXCR2	simple:P02775	simple:P25025	PPBP	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.005	0.0	0.0	0.0	0.0	0.0	0.021	0.013	0.0	0.0	0.0	0.0	0.0	0.009	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0315F51DD	CXCL8_CXCR2	simple:P10145	simple:P25025	CXCL8	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.018	0.01	0.0	0.0	0.0	0.0	0.0	0.148	0.14	0.0	0.0	0.0	0.0	0.0	0.279	0.271	0.0	0.0	0.0	0.0	0.0	0.06	0.053	0.0	0.0	0.0	0.0	0.0	0.766	0.758	0.0	0.0	0.0	0.0	0.0	0.066	0.058	0.0	0.0	0.0	0.0	0.0	0.015	0.008
CPI-SS08102DC9E	CXCL1_CXCR2	simple:P09341	simple:P25025	CXCL1	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.039	0.0	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0	0.0	0.0	0.0	0.024	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.001
CPI-SS0F562FEA5	CXCL2_CXCR2	simple:P19875	simple:P25025	CXCL2	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.066	0.0	0.0	0.0	0.0	0.0	0.117	0.109	0.0	0.0	0.0	0.0	0.0	0.083	0.075	0.0	0.0	0.0	0.0	0.0	0.163	0.155	0.0	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0	0.0	0.0	0.0	0.01	0.002
CPI-SS09185EA8F	CXCL3_CXCR2	simple:P19876	simple:P25025	CXCL3	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.027	0.0	0.0	0.0	0.0	0.0	0.052	0.044	0.0	0.0	0.0	0.0	0.0	0.047	0.039	0.0	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0	0.0	0.0	0.0	0.01	0.002
CPI-SS0C2B9C062	MIF_CXCR2	simple:P14174	simple:P25025	MIF	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.462	0.454	0.0	0.0	0.0	0.0	0.0	0.689	0.682	0.0	0.0	0.0	0.0	0.0	0.942	0.934	0.0	0.0	0.0	0.0	0.0	0.848	0.84	0.0	0.0	0.0	0.0	0.0	0.868	0.86	0.0	0.0	0.0	0.0	0.0	0.743	0.735	0.0	0.0	0.0	0.0	0.0	0.666	0.658
CPI-SS001BAA737	CD74_CXCR2	simple:P04233	simple:P25025	CD74	CXCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	2.053	2.045	0.0	0.0	0.0	0.0	0.0	1.852	1.844	0.0	0.0	0.0	0.0	0.0	0.625	0.617	0.0	0.0	0.0	0.0	0.0	0.611	0.603	0.0	0.0	0.0	0.0	0.0	1.079	1.071	0.0	0.0	0.0	0.0	0.0	0.417	0.409	0.0	0.0	0.0	0.0	0.0	0.414	0.406
CPI-SS08D8EC856	GNAI2_FPR1	simple:P04899	simple:P21462	GNAI2	FPR1	False	False	False	user_curated	False	0.0	0.206	0.0	0.0	0.288	0.197	0.195	0.0	0.634	0.0	0.0	0.716	0.626	0.623	0.0	0.732	0.0	0.0	0.814	0.724	0.721	0.0	0.584	0.0	0.0	0.666	0.576	0.573	0.0	0.781	0.0	0.0	0.862	0.772	0.769	0.0	0.373	0.0	0.0	0.455	0.365	0.362	0.0	0.277	0.0	0.0	0.358	0.268	0.265
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	False	False	False	user_curated	False	0.0	0.028	0.0	0.0	0.109	0.019	0.016	0.0	0.773	0.0	0.0	0.854	0.764	0.761	0.0	1.87	0.0	0.0	1.951	1.861	1.858	0.0	0.973	0.0	0.0	1.055	0.965	0.962	0.0	1.514	0.0	0.0	1.596	1.506	1.503	0.0	0.331	0.0	0.0	0.412	0.322	0.319	0.0	0.352	0.0	0.0	0.434	0.344	0.341
CPI-SS09BED5DD4	GNAI2_TBXA2R	simple:P04899	simple:P21731	GNAI2	TBXA2R	False	False	False	user_curated	False	0.0	0.0	0.0	0.195	0.0	0.196	0.0	0.0	0.0	0.0	0.623	0.0	0.625	0.0	0.0	0.0	0.0	0.721	0.0	0.723	0.0	0.0	0.0	0.0	0.573	0.0	0.575	0.0	0.0	0.0	0.0	0.77	0.0	0.771	0.0	0.0	0.0	0.0	0.362	0.0	0.364	0.0	0.0	0.0	0.0	0.266	0.0	0.267	0.0
CPI-SS0DE6FCF38	GNAI2_ADCY7	simple:P04899	simple:P51828	GNAI2	ADCY7	False	False	False	user_curated	False	0.204	0.273	0.274	0.217	0.283	0.293	0.228	0.632	0.701	0.702	0.645	0.711	0.721	0.656	0.73	0.799	0.8	0.743	0.809	0.819	0.754	0.582	0.651	0.652	0.595	0.661	0.671	0.606	0.779	0.848	0.849	0.792	0.858	0.868	0.803	0.371	0.44	0.441	0.384	0.45	0.46	0.395	0.275	0.344	0.345	0.288	0.354	0.363	0.299
CPI-SS0CA4C783F	GNAI2_S1PR3	simple:P04899	simple:Q99500	GNAI2	S1PR3	False	False	False	user_curated	False	0.0	0.205	0.225	0.196	0.221	0.195	0.194	0.0	0.634	0.654	0.624	0.649	0.623	0.623	0.0	0.732	0.752	0.722	0.747	0.721	0.721	0.0	0.584	0.604	0.574	0.599	0.573	0.573	0.0	0.78	0.8	0.771	0.796	0.77	0.769	0.0	0.373	0.393	0.363	0.388	0.362	0.362	0.0	0.276	0.296	0.267	0.291	0.266	0.265
CPI-SS091AAE861	GNAI2_S1PR5	simple:P04899	simple:Q9H228	GNAI2	S1PR5	False	False	False	user_curated	False	0.0	0.0	0.0	0.195	0.198	0.536	0.266	0.0	0.0	0.0	0.623	0.626	0.964	0.694	0.0	0.0	0.0	0.721	0.724	1.062	0.792	0.0	0.0	0.0	0.573	0.576	0.914	0.644	0.0	0.0	0.0	0.77	0.772	1.11	0.841	0.0	0.0	0.0	0.362	0.365	0.703	0.433	0.0	0.0	0.0	0.265	0.268	0.606	0.337
CPI-SS03BD27349	GNAI2_LPAR3	simple:P04899	simple:Q9UBY5	GNAI2	LPAR3	False	False	False	user_curated	False	0.0	0.214	0.0	0.0	0.197	0.0	0.195	0.0	0.642	0.0	0.0	0.625	0.0	0.623	0.0	0.74	0.0	0.0	0.723	0.0	0.721	0.0	0.592	0.0	0.0	0.575	0.0	0.573	0.0	0.789	0.0	0.0	0.772	0.0	0.77	0.0	0.381	0.0	0.0	0.365	0.0	0.362	0.0	0.285	0.0	0.0	0.268	0.0	0.265
CPI-SS03D3108AE	NRP1_ALCAM	simple:O14786	simple:Q13740	NRP1	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.282	0.117	0.194	0.121	0.068	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.22	0.055	0.132	0.059	0.006	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.215	0.051	0.128	0.054	0.001	0.018
CPI-SS08991B378	CD6_ALCAM	simple:P30203	simple:Q13740	CD6	ALCAM	False	False	False	user_curated	False	0.043	0.216	0.052	0.129	0.056	0.003	0.02	0.048	0.221	0.057	0.134	0.06	0.007	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.22	0.056	0.133	0.059	0.006	0.024	0.042	0.215	0.05	0.127	0.054	0.001	0.018	0.23	0.403	0.239	0.316	0.242	0.189	0.206	0.538	0.711	0.547	0.624	0.55	0.497	0.515
CPI-SS0E873DD1D	S100A9_ALCAM	simple:P06702	simple:Q13740	S100A9	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.536	0.709	0.544	0.621	0.548	0.495	0.512	1.901	2.074	1.91	1.987	1.913	1.861	1.878	0.045	0.218	0.054	0.13	0.057	0.004	0.021	2.272	2.446	2.281	2.358	2.285	2.232	2.249	0.109	0.282	0.117	0.194	0.121	0.068	0.085	0.05	0.223	0.058	0.135	0.062	0.009	0.026
CPI-SS0990BCA45	S100B_ALCAM	simple:P04271	simple:Q13740	S100B	ALCAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.222	0.057	0.134	0.061	0.008	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.219	0.055	0.132	0.058	0.005	0.023	0.043	0.216	0.051	0.128	0.055	0.002	0.019	0.078	0.251	0.086	0.163	0.09	0.037	0.054	0.042	0.215	0.051	0.128	0.054	0.001	0.019
CPI-SS03B60356D	VWF_LRP1	simple:P04275	simple:Q07954	VWF	LRP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.025	0.013	0.002	0.352	0.007	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.026	0.014	0.003	0.353	0.007	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00BC1D7B7	LRPAP1_LRP1	simple:P30533	simple:Q07954	LRPAP1	LRP1	False	False	False	user_curated	False	0.263	0.287	0.275	0.264	0.614	0.268	0.265	0.092	0.117	0.104	0.093	0.443	0.098	0.094	0.101	0.125	0.113	0.102	0.452	0.106	0.102	0.164	0.189	0.176	0.165	0.515	0.17	0.166	0.263	0.287	0.275	0.264	0.614	0.269	0.265	0.254	0.279	0.267	0.255	0.605	0.26	0.256	0.279	0.303	0.291	0.28	0.63	0.284	0.281
CPI-SS01C1F9BD5	APP_LRP1	simple:P05067	simple:Q07954	APP	LRP1	False	False	False	user_curated	False	0.056	0.08	0.068	0.057	0.407	0.061	0.058	0.564	0.588	0.576	0.565	0.915	0.569	0.565	0.145	0.169	0.157	0.146	0.496	0.15	0.147	0.24	0.264	0.252	0.241	0.591	0.246	0.242	0.199	0.223	0.211	0.2	0.55	0.204	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.051	0.039	0.027	0.378	0.032	0.028
