gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
GPC4	O75487	False	GPC4_HUMAN		CPI-SS078762D32	0.007	0.008	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0A31FDB2B	0.007	0.404	0.542	0.028	0.914	0.006	0.009
PROS1	P07225	False	PROS1_HUMAN		CPI-SS09C4988F8	0.007	0.0	0.0	0.0	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS08678B128	0.22	0.561	0.314	0.224	0.122	0.135	0.137
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0AE8528B2	0.007	0.404	0.542	0.028	0.914	0.006	0.009
FN1	P02751	False	FN1_HUMAN		CPI-SS0EAB0009F	0.015	0.0	0.0	0.004	0.036	0.003	0.001
MIF	P14174	False	MIF_HUMAN		CPI-SS00C01BC3E	0.907	1.362	1.868	1.68	1.719	1.47	1.315
MET	P08581	False	MET_HUMAN		CPI-SS06807FE55	0.0	0.0	0.0	0.003	0.026	0.003	0.001
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS0A182679F	0.018	0.013	0.0	0.0	0.0	0.0	0.001
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS02341850C	0.014	0.06	0.0	0.006	0.002	0.013	0.018
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS0FBA87D93	0.0	0.0	0.058	0.025	0.019	0.0	0.0
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS067FB30D1	0.0	0.0	0.0	0.002	0.0	0.009	0.013
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS0D4B1A2EB	0.027	0.0	0.0	0.002	0.0	0.006	0.036
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS0003E9638	0.0	0.009	0.0	0.004	0.002	0.238	0.152
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS04AAB151C	0.109	0.21	0.33	0.282	0.421	0.413	0.147
LPL	P06858	False	LPL_HUMAN		CPI-SS0D4673F2B	0.0	0.0	0.0	0.0	0.004	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0703338F5	0.141	0.326	0.26	0.343	0.412	0.108	0.036
MMP9	P14780	False	MMP9_HUMAN		CPI-SS066C66704	0.021	0.0	0.0	0.0	0.019	0.006	0.01
CLDN7	O95471	False	CLDN7_HUMAN		CPI-SS0E34539EB	0.0	0.0	0.0	0.003	0.0	0.002	0.003
VIM	P08670	False	VIM_HUMAN		CPI-SS0BCAB7F53	2.19	3.088	4.006	2.688	3.903	1.02	2.265
SRGN	P10124	False	SRGN_HUMAN		CPI-SS044410085	0.674	1.8	3.781	1.195	3.501	2.463	2.507
VCAN	P13611	False	VCAN_HUMAN		CPI-SS010B52BDD	0.0	0.504	1.38	0.023	2.279	0.008	0.002
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.0	0.039	0.118	0.053	0.032	0.001	0.0
PKM	P14618	False	PKM_HUMAN		CPI-SS020F28ACA	0.244	0.679	1.381	0.597	1.451	0.169	0.164
TIMP2	P16035	False	TIMP2_HUMAN		CPI-SS0E3AD9C57	0.024	0.493	0.633	0.279	0.966	0.01	0.014
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.007	0.404	0.542	0.028	0.914	0.006	0.009
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0A53B10C5	0.021	0.0	0.0	0.0	0.019	0.006	0.01
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS08ED148A9	0.525	0.184	0.201	0.328	0.526	0.508	0.557
APP	P05067	False	APP_HUMAN		CPI-SS0C07D783B	0.111	1.127	0.289	0.48	0.397	0.0	0.052
TFPI	P10646	False	TFPI_HUMAN		CPI-SS0952204AA	0.005	0.121	0.025	0.536	0.072	0.001	0.001
PLAU	P00749	False	PLAU_HUMAN		CPI-SS07460D480	0.007	0.117	0.038	0.027	0.029	0.002	0.002
LPL	P06858	False	LPL_HUMAN		CPI-SS0B5C3984C	0.0	0.0	0.0	0.0	0.004	0.0	0.0
APOE	P02649	False	APOE_HUMAN		CPI-SS0A977E10A	0.007	0.0	0.0	0.002	0.009	0.004	0.011
APOC1	P02654	False	APOC1_HUMAN		CPI-SS057D7BC43	0.007	0.0	0.05	0.0	0.002	0.002	0.0
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS054E39503	0.525	0.184	0.201	0.328	0.526	0.508	0.557
APP	P05067	False	APP_HUMAN		CPI-SS07ACDDCD6	0.111	1.127	0.289	0.48	0.397	0.0	0.052
MDK	P21741	False	MDK_HUMAN		CPI-SS083CBFACD	0.0	0.218	0.0	0.253	0.029	0.047	0.017
APOE	P02649	False	APOE_HUMAN		CPI-SS0C38268C2	0.007	0.0	0.0	0.002	0.009	0.004	0.011
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS0D5D83679	0.525	0.184	0.201	0.328	0.526	0.508	0.557
APOE	P02649	False	APOE_HUMAN		CPI-SS0B9BDF9EA	0.007	0.0	0.0	0.002	0.009	0.004	0.011
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS026E76168	0.525	0.184	0.201	0.328	0.526	0.508	0.557
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.0	0.005	0.0	0.003	0.246	0.004	0.0
APOE	P02649	False	APOE_HUMAN		CPI-SS02EAE9C0B	0.007	0.0	0.0	0.002	0.009	0.004	0.011
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS02A53F29E	0.525	0.184	0.201	0.328	0.526	0.508	0.557
PSAP	P07602	False	PSAP_HUMAN		CPI-SS00D15753B	1.012	1.873	2.252	0.43	2.967	0.949	0.461
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	0.339	1.212	2.075	0.473	1.705	0.141	0.047
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.401	0.512	0.466	0.497	0.384	0.58	0.579
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS03796A3C1	0.525	0.184	0.201	0.328	0.526	0.508	0.557
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0F276B74E	0.178	0.0	0.0	0.0	0.0	0.0	0.014
JAML	Q86YT9	False	JAML_HUMAN		CPI-SS075296A07	0.0	0.148	0.017	0.003	0.146	0.012	0.048
TMEM167A	Q8TBQ9	False	TMEM167A_HUMAN		CPI-SS01B2A39E8	0.177	0.225	0.252	0.361	0.378	0.253	0.263
PAPLN	O95428	False	PAPLN_HUMAN		CPI-SS0F23DBE89	0.0	0.015	0.0	0.006	0.002	0.004	0.002
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0A5A90AA8	0.007	0.008	0.169	0.01	0.06	0.006	0.011
CSF1	P09603	False	CSF1_HUMAN		CPI-SS00EFF7596	0.007	0.008	0.169	0.01	0.06	0.006	0.011
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.007	0.008	0.169	0.01	0.06	0.006	0.011
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.0	0.0	0.0	0.0	0.0	0.591	0.148
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.007	0.008	0.169	0.01	0.06	0.006	0.011
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS045B7AEFA	0.027	0.0	0.0	0.002	0.0	0.006	0.036
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS02B3466B9	0.0	0.02	0.041	0.0	0.107	0.0	0.001
CD3D	P04234	False	CD3D_HUMAN		CPI-SS0684736E9	0.015	0.017	0.0	0.001	0.0	0.049	0.927
CD3G	P09693	False	CD3G_HUMAN		CPI-SS0CA07DF4D	0.0	0.013	0.0	0.007	0.0	0.028	0.704
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0ACA611DA	0.016	0.051	0.0	0.017	0.014	0.163	0.752
LRP5	O75197	False	LRP5_HUMAN		CPI-SS09D03466D	0.0	0.0	0.019	0.02	0.003	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS05AA926F6	0.0	0.0	0.0	0.003	0.026	0.003	0.001
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS032900992	0.0	0.06	0.095	0.129	0.046	0.058	0.017
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS00CFAFE79	0.031	0.0	0.0	0.005	0.003	0.015	0.006
CD9	P21926	False	CD9_HUMAN		CPI-SS050F23BBC	0.0	0.035	0.133	0.015	0.289	0.004	0.002
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	1.127	1.204	1.836	1.429	2.183	0.641	1.625
CD6	P30203	False	CD6_HUMAN		CPI-SS04ACBDE69	0.004	0.013	0.0	0.011	0.0	0.377	0.993
PRLR	P16471	False	PRLR_HUMAN		CPI-SS01205E292	0.008	0.0	0.0	0.001	0.015	0.0	0.0
CD82	P27701	False	CD82_HUMAN		CPI-SS019B0C6B8	0.675	0.463	0.129	0.533	0.342	0.081	0.177
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0596B1240	2.809	2.364	2.509	2.153	2.688	3.692	3.292
TGFA	P01135	False	TGFA_HUMAN		CPI-SS06A3BD338	0.0	0.0	0.0	0.0	0.0	0.002	0.0
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS0F7F48304	0.0	0.0	0.0	0.01	0.0	0.008	0.002
NRG2	O14511	False	NRG2_HUMAN		CPI-SS03F383429	0.005	0.0	0.0	0.004	0.0	0.045	0.022
EREG	O14944	False	EREG_HUMAN		CPI-SS08400820C	0.008	0.305	1.429	0.316	1.133	0.007	0.003
CPNE3	O75131	False	CPNE3_HUMAN		CPI-SS00F563EAF	0.035	0.184	0.227	0.283	0.182	0.191	0.188
TIMP3	P35625	False	TIMP3_HUMAN		CPI-SS0CD901751	0.0	0.0	0.0	0.002	0.0	0.0	0.0
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0DF570F78	0.035	0.079	0.097	0.2	0.16	0.128	0.081
AXL	P30530	False	AXL_HUMAN		CPI-SS04E607E34	0.0	0.0	0.037	0.0	0.0	0.0	0.002
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS070EEF2CD	0.125	0.4	0.798	0.362	1.074	0.396	0.404
MET	P08581	False	MET_HUMAN		CPI-SS0533D1B76	0.0	0.0	0.0	0.003	0.026	0.003	0.001
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0FDFB4A50	0.013	0.521	1.01	0.266	0.834	0.202	0.18
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0386308FF	0.003	0.092	0.068	0.066	0.137	0.003	0.005
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0CEB19F55	0.0	0.0	0.0	0.0	0.0	0.002	0.0
MUC1	P15941	False	MUC1_HUMAN		CPI-SS05316CA0D	0.0	0.008	0.031	0.019	0.02	0.0	0.003
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0CA096754	0.003	0.092	0.068	0.066	0.137	0.003	0.005
PROS1	P07225	False	PROS1_HUMAN		CPI-SS0C85BC9AF	0.007	0.0	0.0	0.0	0.0	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0C25DCDE2	0.109	0.21	0.33	0.282	0.421	0.413	0.147
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS08A9FC919	0.031	0.0	0.0	0.005	0.003	0.015	0.006
MET	P08581	False	MET_HUMAN		CPI-SS0932B3D4F	0.0	0.0	0.0	0.003	0.026	0.003	0.001
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS073E10C24	0.018	0.013	0.0	0.0	0.0	0.0	0.001
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS0EA554877	0.014	0.06	0.0	0.006	0.002	0.013	0.018
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS090EF326A	0.0	0.0	0.058	0.025	0.019	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS04E4E70A8	0.015	0.0	0.0	0.004	0.036	0.003	0.001
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0F5FE7F63	0.024	0.105	0.183	0.032	0.081	0.056	0.026
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS052990001	0.125	0.4	0.798	0.362	1.074	0.396	0.404
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS02DF30D00	0.027	0.0	0.0	0.002	0.0	0.006	0.036
LPL	P06858	False	LPL_HUMAN		CPI-SS0502DBF76	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TLR2	O60603	False	TLR2_HUMAN		CPI-SS0B144AD0C	0.012	0.089	0.263	0.073	0.236	0.011	0.003
TLR3	O15455	False	TLR3_HUMAN		CPI-SS0CD2B7D51	0.0	0.0	0.0	0.002	0.0	0.028	0.011
MMP2	P08253	False	MMP2_HUMAN		CPI-SS084577134	0.0	0.0	0.055	0.139	0.005	0.002	0.0
SPARC	P09486	False	SPARC_HUMAN		CPI-SS00F27FBDF	0.0	0.029	0.653	0.217	0.134	0.001	0.001
FRS3	O43559	False	FRS3_HUMAN		CPI-SS0445B2471	0.0	0.006	0.0	0.0	0.0	0.002	0.006
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0F1F57934	0.059	0.129	0.257	0.04	0.317	0.024	0.016
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS067EA6552	0.031	0.0	0.0	0.005	0.003	0.015	0.006
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09032AAA5	0.125	0.4	0.798	0.362	1.074	0.396	0.404
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0EE6E46E7	0.0	0.06	0.095	0.129	0.046	0.058	0.017
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0E14775AE	0.0	0.134	0.0	0.0	0.01	0.0	0.001
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS05438499B	0.0	0.0	0.0	0.01	0.0	0.008	0.002
TNFRSF10B	O14763	False	TNFRSF10B_HUMAN		CPI-SS03BF95E36	0.117	0.082	0.083	0.047	0.133	0.035	0.098
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS086BFF188	0.109	0.21	0.33	0.282	0.421	0.413	0.147
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0BC7CD11B	0.141	0.326	0.26	0.343	0.412	0.108	0.036
RET	P07949	False	RET_HUMAN		CPI-SS0511FD78F	0.0	0.009	0.0	0.006	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0FB93FBEF	0.0	0.0	0.0	0.003	0.026	0.003	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0098257EA	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DBAA0A77	0.058	0.101	0.098	0.103	0.097	0.085	0.205
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	0.0	0.134	0.0	0.0	0.01	0.0	0.001
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.178	0.016	0.0	0.0	0.015	0.0	0.001
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0280EF69B	0.0	0.504	1.38	0.023	2.279	0.008	0.002
RET	P07949	False	RET_HUMAN		CPI-SS07FF77061	0.0	0.009	0.0	0.006	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS002DA4C91	0.158	0.053	0.134	0.098	0.117	0.103	0.061
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS04F4AE28E	0.0	0.0	0.0	0.002	0.0	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS071C34408	0.024	0.105	0.183	0.032	0.081	0.056	0.026
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS03886FA00	0.02	0.013	0.0	0.012	0.013	0.101	0.077
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0151341E0	0.035	0.079	0.097	0.2	0.16	0.128	0.081
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0726A9CCA	0.031	0.0	0.0	0.005	0.003	0.015	0.006
TLR4	O00206	False	TLR4_HUMAN		CPI-SS00CF7ADDC	0.0	0.051	0.163	0.01	0.409	0.002	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS065FFAF5E	0.223	0.467	0.312	0.189	0.265	0.132	0.062
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0DC9E4DF9	0.307	0.628	0.199	0.16	0.284	0.324	0.271
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0649F034F	0.264	0.531	0.573	0.428	0.785	0.571	0.359
PSAP	P07602	False	PSAP_HUMAN		CPI-SS070ABC196	1.012	1.873	2.252	0.43	2.967	0.949	0.461
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS0C19D082D	0.04	0.176	0.362	0.116	0.418	0.009	0.003
INSR	P06213	False	INSR_HUMAN		CPI-SS054624553	0.008	0.06	0.19	0.158	0.124	0.003	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS03EC5E8EB	0.049	0.168	0.341	0.183	0.403	0.016	0.08
KCNN4	O15554	False	KCNN4_HUMAN		CPI-SS0EFBB65F4	0.173	0.084	0.378	0.046	0.103	0.003	0.004
HMMR	O75330	False	HMMR_HUMAN		CPI-SS0565456DB	0.0	0.0	0.069	0.002	0.0	0.002	0.001
INSR	P06213	False	INSR_HUMAN		CPI-SS0F6115075	0.008	0.06	0.19	0.158	0.124	0.003	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS05F06B713	0.049	0.168	0.341	0.183	0.403	0.016	0.08
INSR	P06213	False	INSR_HUMAN		CPI-SS05F7D222D	0.008	0.06	0.19	0.158	0.124	0.003	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-SS0BBDA0C3F	0.014	0.0	0.025	0.014	0.0	0.002	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS0A588506B	0.049	0.168	0.341	0.183	0.403	0.016	0.08
ADCY9	O60503	False	ADCY9_HUMAN		CPI-SS0FB2F97CA	0.027	0.068	0.037	0.017	0.05	0.079	0.023
S1PR4	O95977	False	S1PR4_HUMAN		CPI-SS034060D56	0.06	0.057	0.132	0.086	0.079	0.075	0.311
TLR2	O60603	False	TLR2_HUMAN		CPI-SS0656275A7	0.012	0.089	0.263	0.073	0.236	0.011	0.003
DYSF	O75923	False	DYSF_HUMAN		CPI-SS053D86BD9	0.0	0.012	0.0	0.002	0.013	0.008	0.005
MFAP3L	O75121	False	MFAP3L_HUMAN		CPI-SS077C35726	0.0	0.0	0.0	0.004	0.004	0.0	0.003
DYSF	O75923	False	DYSF_HUMAN		CPI-SS0B490E802	0.0	0.012	0.0	0.002	0.013	0.008	0.005
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS089283EF5	0.031	0.0	0.0	0.005	0.003	0.015	0.006
HLA-DPB1	P04440	False	HLA-DPB1_HUMAN		CPI-SS0EDD3F6A8	2.977	2.066	0.149	0.091	0.516	0.333	0.358
ADGRL1	O94910	False	ADGRL1_HUMAN		CPI-SS09375CA29	0.0	0.009	0.019	0.017	0.005	0.015	0.007
CNIH1	O95406	False	CNIH1_HUMAN		CPI-SS04767DDF0	0.605	0.411	0.681	0.295	0.91	0.212	0.28
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0ECA3C270	0.203	0.741	1.581	0.3	1.862	1.98	0.572
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS045A92630	0.0	0.0	0.0	0.0	0.0	0.0	0.015
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS096307FED	0.031	0.0	0.0	0.005	0.003	0.015	0.006
CD74	P04233	False	CD74_HUMAN		CPI-SS0ABC5C1B8	4.09	3.687	1.234	1.205	2.142	0.818	0.811
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0D4C221B8	0.059	0.129	0.257	0.04	0.317	0.024	0.016
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0FCB7A7D8	0.031	0.0	0.0	0.005	0.003	0.015	0.006
IFNAR1	P17181	False	IFNAR1_HUMAN		CPI-SS078A6F3C9	0.213	0.26	0.263	0.134	0.3	0.108	0.106
TNFRSF1A	P19438	False	TNFRSF1A_HUMAN		CPI-SS0DA033F03	0.006	0.266	0.235	0.32	0.558	0.049	0.051
TNFRSF1B	P20333	False	TNFRSF1B_HUMAN		CPI-SS0C4E86714	0.682	0.5	0.59	0.051	1.353	0.741	0.417
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS09406A30A	0.0	0.06	0.095	0.129	0.046	0.058	0.017
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.0	0.02	0.001	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS079EEDE8D	0.031	0.0	0.0	0.005	0.003	0.015	0.006
C3	P01024	False	C3_HUMAN		CPI-SS04F28628D	0.0	0.0	0.025	0.0	0.015	0.004	0.001
PROC	P04070	False	PROC_HUMAN		CPI-SS028F0D726	0.0	0.498	0.0	0.008	0.003	0.0	0.001
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0DAFE24B6	0.007	0.117	0.038	0.027	0.029	0.002	0.002
PLAT	P00750	False	PLAT_HUMAN		CPI-SS008DD1B5A	0.0	0.0	0.0	0.006	0.0	0.004	0.018
HP	P00738	False	HP_HUMAN		CPI-SS032131570	0.0	0.0	0.123	0.0	0.106	0.001	0.001
C3	P01024	False	C3_HUMAN		CPI-SS028712007	0.0	0.0	0.025	0.0	0.015	0.004	0.001
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS06DD43A6C	0.059	0.129	0.257	0.04	0.317	0.024	0.016
PROC	P04070	False	PROC_HUMAN		CPI-SS014B6C7D1	0.0	0.498	0.0	0.008	0.003	0.0	0.001
PLAU	P00749	False	PLAU_HUMAN		CPI-SS01562ACBC	0.007	0.117	0.038	0.027	0.029	0.002	0.002
PLAT	P00750	False	PLAT_HUMAN		CPI-SS026AF1BB4	0.0	0.0	0.0	0.006	0.0	0.004	0.018
HP	P00738	False	HP_HUMAN		CPI-SS069A7D8CC	0.0	0.0	0.123	0.0	0.106	0.001	0.001
CFH	P08603	False	CFH_HUMAN		CPI-SS0A6D0A416	0.0	0.0	0.0	0.005	0.004	0.003	0.042
CD36	P16671	False	CD36_HUMAN		CPI-SS0CC58BC47	0.013	0.374	0.367	0.008	0.837	0.007	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0827A3BF8	0.0	0.504	1.38	0.023	2.279	0.008	0.002
CD14	P08571	False	CD14_HUMAN		CPI-SS0EB12B326	0.022	0.103	0.313	0.0	0.999	0.02	0.011
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS061666DC1	0.0	0.0	0.0	0.011	0.024	0.0	0.001
IRAK4	Q9NWZ3	False	IRAK4_HUMAN		CPI-SS0552B6252	0.047	0.24	0.103	0.096	0.07	0.126	0.095
POMC	P01189	False	POMC_HUMAN		CPI-SS00BD8FF72	0.073	0.0	0.0	0.003	0.0	0.048	0.072
ASIP	P42127	False	ASIP_HUMAN		CPI-SS019ABECEC	0.0	0.022	0.0	0.0	0.0	0.0	0.0
POMC	P01189	False	POMC_HUMAN		CPI-SS06BC722B5	0.073	0.0	0.0	0.003	0.0	0.048	0.072
FN1	P02751	False	FN1_HUMAN		CPI-SS07318104A	0.015	0.0	0.0	0.004	0.036	0.003	0.001
CXCL10	P02778	False	CXCL10_HUMAN		CPI-SS0FDAB7BA8	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CCL5	P13501	False	CCL5_HUMAN		CPI-SS03F7256B7	0.0	0.057	0.0	0.031	0.002	2.599	1.797
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.0	0.131	0.217	0.148	0.31	0.003	0.003
IGF2R	P11717	False	IGF2R_HUMAN		CPI-SS0F3C30371	0.055	0.419	0.0	0.007	0.2	0.495	0.176
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0AE21B38F	0.866	1.213	0.968	0.933	1.224	1.428	1.575
ADA	P00813	False	ADA_HUMAN		CPI-SS0C5D2E4C2	0.018	0.131	0.122	0.226	0.107	0.086	0.063
PAM	P19021	False	PAM_HUMAN		CPI-SS0C80895AD	0.0	0.008	0.074	0.021	0.032	0.08	0.037
SCT	P09683	False	SCT_HUMAN		CPI-SS0CB25BBAE	0.0	0.459	0.0	0.0	0.0	0.0	0.001
ARPC5	O15511	False	ARPC5_HUMAN		CPI-SS04A88BD66	0.204	0.46	1.045	0.388	0.91	0.267	0.183
F8	P00451	False	F8_HUMAN		CPI-SS0B0911C23	0.0	0.012	0.026	0.003	0.013	0.005	0.005
LRP3	O75074	False	LRP3_HUMAN		CPI-SS0C0206F07	0.0	0.0	0.0	0.003	0.0	0.0	0.0
B2M	P61769	False	B2M_HUMAN		CPI-SS07A05C698	3.786	3.758	3.456	3.196	3.657	4.895	4.444
LTF	P02788	False	LTF_HUMAN		CPI-SS0994D4DD1	0.005	0.0	0.0	0.0	0.107	0.01	0.0
P4HB	P07237	False	P4HB_HUMAN		CPI-SS00BCAE157	0.249	1.213	1.357	0.529	0.965	0.757	0.571
RGMA	Q96B86	False	RGMA_HUMAN		CPI-SS09F2B397A	0.0	0.0	0.0	0.001	0.005	0.007	0.008
MIF	P14174	False	MIF_HUMAN		CPI-SS018633D28	0.907	1.362	1.868	1.68	1.719	1.47	1.315
CD74	P04233	False	CD74_HUMAN		CPI-SS0E4634D3D	4.09	3.687	1.234	1.205	2.142	0.818	0.811
ADM	P35318	False	ADM_HUMAN		CPI-SS0C8E4D226	0.013	0.154	0.0	0.016	0.241	0.0	0.004
INSR	P06213	False	INSR_HUMAN		CPI-SS07A876CEC	0.008	0.06	0.19	0.158	0.124	0.003	0.0
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.006	0.006	0.036	0.0	0.031	0.01	0.008
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS0FB415F14	0.0	0.0	0.0	0.002	0.0	0.0	0.001
INSR	P06213	False	INSR_HUMAN		CPI-SS0B18FF3DC	0.008	0.06	0.19	0.158	0.124	0.003	0.0
ADORA2A	P29274	False	ADORA2A_HUMAN		CPI-SS00A6D366F	0.069	0.067	0.023	0.013	0.077	0.016	0.011
INSR	P06213	False	INSR_HUMAN		CPI-SS0B116E935	0.008	0.06	0.19	0.158	0.124	0.003	0.0
INSR	P06213	False	INSR_HUMAN		CPI-SS099F84931	0.008	0.06	0.19	0.158	0.124	0.003	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0F1D5F98C	0.0	0.009	0.0	0.0	0.018	0.0	0.0
ITGA1	P56199	False	ITGA1_HUMAN		CPI-SS0F5F247FA	0.006	0.008	0.032	0.004	0.009	0.006	0.013
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0A35FB6B2	2.215	1.609	1.589	0.663	1.543	2.928	2.876
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0FA4C032E	0.0	0.008	0.118	0.024	0.099	0.016	0.007
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS096F8C268	0.0	0.0	0.0	0.0	0.003	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS086F4422E	0.034	0.244	0.0	0.0	0.0	0.0	0.002
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS04C75AFF1	0.0	0.04	0.169	0.006	0.118	0.011	0.001
IL1R1	P14778	False	IL1R1_HUMAN		CPI-SS0C3EA601F	0.006	0.027	0.0	0.005	0.052	0.0	0.004
IL1B	P01584	False	IL1B_HUMAN		CPI-SS09EEF8B61	0.0	0.008	0.118	0.024	0.099	0.016	0.007
